name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF
name150,50,bachelor degree,0,1,HighSkilled,Finance,6359.0,9614.572288539744,-3255.5722885397427,0.5119629326214409,1752.3909533495862,0.6255148552586802,mortgages,24,0.787539431025213,14684,liquid assets,22418.41102049374,0,0.31477151908610457,0.27230015,0.28,Finance_mortgages,0.6692534992952998,42057.38288039007,8556.7034018266,8134.49764186805,8303.37994585147,13117.788622814036,13142.920769463177,13152.752314366413
name151,53,bachelor degree,0,1,HighSkilled,Research,6363.0,9031.61328353785,-2668.6132835378503,0.4193954555300723,4457.268865872923,0.7146212223576417,mortgages,12,1.1198934699686898,70097,house,79753.72955108172,0,0.2668732309178067,0.12789184,0.06,Research_mortgages,0.09161792107799159,53487.22639047507,1283.9017833642822,695.8551650294963,284.22253219514647,2286.246959482876,1951.5196150329875,1415.8317940135903
name152,33,high school or lower,0,0,LowSkilled,Construction,1148.0,829.9034878776721,318.0965121223279,0.0,338.9809578063045,0.3066650636939831,auto loans,24,0.0181920258571224,22138,car,25065.3115293846,0,0.16603729358137478,0.12980221,0.13,Construction_auto loans,0.0,8135.542987351308,0.0,0.0,0.0,0.0,0.0,0.0
name153,48,high school or lower,0,0,Unemployed_LowSkilled,Construction,900.0,1257.4129526187337,-357.4129526187337,0.3971255029097041,563.8673166485502,0.2988362320797741,mortgages,36,1.023644743630315,0,none,972.8971126838862,0,0.6664878109500714,0.4499414,0.32,Construction_mortgages,1.0,20299.223399347808,13235.093656374771,8505.374604326731,6576.94838138869,5982.477445558294,8675.471424316893,9449.0671319322
name154,30,bachelor degree,0,1,HighSkilled,Research,3628.0,2817.254035360378,810.7459646396219,0.0,2213.847192076312,0.538744195719721,mortgages,60,0.3867423449384483,37611,car,41723.48874372585,1,0.2383482187246085,0.41886652,0.65,Research_mortgages,0.7591112714824275,132830.8315245787,24603.34506420862,44467.52120211476,68365.03259644855,46616.13899562144,44384.421018341876,30948.56378704056
name155,44,post graduate degree,0,3,HighSkilled,Finance,3448.0,6663.024229093209,-3215.024229093209,0.932431620966708,2650.595800229316,0.6748569079442154,mortgages,24,1.7011659017756742,24670,car,30209.45494915016,0,0.68383875909813,0.63201857,0.31,Finance_mortgages,0.6706718494189619,63614.29920550359,29182.39467319006,26622.535491331284,14676.525975990322,12012.647294900371,13648.993983935607,19901.707303180294
name156,53,ausbildung,0,0,MediumSkilled,Electrician,5067.0,7033.00050336613,-1966.00050336613,0.3880008887637912,3765.2312584279375,0.8897521729483933,auto loans,60,1.131089749712664,39762,car,47542.07654422782,0,0.3350441118489319,0.26789334,0.2,Electrician_auto loans,0.8504820749664265,225913.87550567626,59177.79609396254,50531.689521792694,35737.24049830206,89035.11558390147,89655.81192111534,86458.95646959169
name157,40,bachelor degree,1,1,HighSkilled,Engineering,4276.0,3819.0784438584815,456.9215561415185,0.0,3558.4894566943617,0.9482194071374672,mortgages,12,0.7253432882490278,0,none,11608.362115831627,0,0.6582450410282252,0.7419233,0.46,Engineering_mortgages,1.0,42701.87348033234,28225.938370499676,31513.982628485264,20326.091776638194,12847.108428787005,10054.422392369079,18055.366444525287
name158,41,high school or lower,1,1,Unemployed_LowSkilled,Construction,750.0,701.7528222966929,48.2471777033071,0.0,641.7799648795556,0.6707602039713071,simple loans,60,0.7913770495683313,15515,liquid assets,15884.687906804971,0,0.7117776681758414,0.81426114,0.63,Construction_simple loans,0.6192051673188868,38506.797892773335,16976.6490612618,19146.417410383743,15045.316794460947,6193.832121019907,4150.209795107235,7662.182424991313
name159,47,bachelor degree,1,0,HighSkilled,Finance,6984.0,5107.819212182092,1876.180787817908,0.0,6056.585655254922,0.2207172038407504,simple loans,24,0.5985688527258038,47000,car,67670.12360311337,0,0.11205826427507826,0.08693187,0.1,Finance_simple loans,0.7241216161097259,145358.05572611812,11051.975573831245,9578.378830653746,11683.517035193032,39976.759723435745,36090.452230031355,38249.987238596004
name160,31,high school or lower,0,0,LowSkilled,Manufacturing,1107.0,855.2581769090237,251.74182309097625,0.0,505.5613015107086,0.4326193397717538,auto loans,24,0.2292858883647085,14283,liquid assets,14953.265531582136,1,0.2946816622115681,0.3679814,0.75,Manufacturing_auto loans,0.0,12133.471236257006,0.0,0.0,0.0,0.0,0.0,0.0
name161,50,ausbildung,1,1,MediumSkilled,IT Support,3042.0,3812.466700613884,-770.4667006138843,0.2532763644358594,1662.4146119815753,0.4660681660276184,auto loans,36,0.799763745100414,30185,car,37501.82034385893,1,0.5176041651407651,0.632296,0.64,IT Support_auto loans,0.5708365123892721,59846.92603133671,17218.056508605285,21112.61690936124,22513.29214121207,13434.534569123789,10922.471922431567,10733.767666036525
name162,60,high school or lower,1,1,LowSkilled,Agriculture,1949.0,1701.8665356040856,247.1334643959144,0.0,1616.079519117823,0.6024125077793389,auto loans,24,0.7023838146341245,19565,liquid assets,24478.8583934172,1,0.41893839568730445,0.47242087,0.69,Agriculture_auto loans,0.5216730399744683,38785.908458827755,7830.388793494703,9266.97175044076,14102.79325340002,8905.774488836625,8436.099567373489,5601.052280231756
name163,43,ausbildung,2,0,MediumSkilled,Teacher,3670.0,1702.8987408508133,1967.1012591491867,0.0,1905.8476150307051,0.4471376215248274,simple loans,48,0.0,46311,car,48759.36613241443,1,0.6163796643408523,0.70037436,0.72,Teacher_simple loans,0.5689092678244125,91480.68552147385,31642.87957061899,37055.47739190907,37836.14053921053,17222.372974911257,13987.026947754219,13178.50415435469
name164,59,bachelor degree,0,1,HighSkilled,Research,13487.0,7989.556435994428,5497.443564005572,0.0,11548.228387723544,0.6815828260781116,auto loans,12,0.4486383053101485,65129,house,111648.57946010063,0,0.08392487651678221,0.07857369,0.06,Research_auto loans,0.6739430026839859,138578.74065268252,7564.92797927437,6911.168771188931,4576.3144565980765,31539.277199148695,30634.508010455884,26983.664518425063
name165,44,bachelor degree,0,0,HighSkilled,Doctor,5801.0,4020.573148549263,1780.426851450737,0.0,4373.235316503371,0.7219170281580681,auto loans,24,0.4469588803745274,0,none,15815.721477461952,0,0.19990169381665504,0.08835284,0.17,Doctor_auto loans,1.0,104957.6475960809,20676.65657642794,7976.781217302148,18157.673034121995,47225.29710936625,36238.097769503955,45531.61162960162
name166,30,high school or lower,0,0,LowSkilled,Agriculture,862.0,638.1317759397257,223.86822406027431,0.0,736.3726674173208,0.3900977647782275,auto loans,36,0.5945527185116549,17679,liquid assets,16472.90419614016,0,0.22929678461007189,0.1807605,0.12,Agriculture_auto loans,0.3685878068477439,26509.41602702355,2227.79883324103,1807.643790129783,1123.67046413473,4496.03834197143,4302.848743723767,3805.3939205219203
name167,55,high school or lower,1,1,LowSkilled,Transportation,2074.0,2803.7663011275235,-729.7663011275235,0.3518641760499149,1840.611495214018,0.3503108926967829,auto loans,48,1.2393335565774066,19944,liquid assets,20297.585417963517,1,0.3689771363129308,0.5143941,0.48,Transportation_auto loans,0.7860797361443653,88349.35177027287,23682.32557868272,35558.21318558813,34377.5693884104,31682.83975810378,27435.63695408467,28696.98396935667
name168,59,ausbildung,0,0,MediumSkilled,Nursing,3929.0,3067.1071544662545,861.8928455337455,0.0,859.5538794544068,0.7778136989120156,auto loans,60,0.0,0,none,7746.964488800004,0,0.22647496057428876,0.16379273,0.07,Nursing_auto loans,1.0,51573.23276726441,11036.671812194583,8767.44957043495,2939.6742677340712,23691.419501427885,22156.1324366154,16045.025763597234
name169,46,ausbildung,0,3,MediumSkilled,Teacher,3685.0,2414.249665214573,1270.7503347854272,0.0,2846.4240318499265,0.613949977528437,auto loans,48,0.4275912339388057,28069,car,37760.19797366508,0,0.25756462889753406,0.12893698,0.19,Teacher_auto loans,0.8252881737958528,136628.35352879646,29317.0187368538,14771.267132799412,24355.677104463153,52496.95983222289,45029.09909825404,50211.93177050879
name170,42,high school or lower,0,0,LowSkilled,Construction,1385.0,1852.5915308177807,-467.5915308177807,0.3376112135868452,1040.5714948020943,0.5166041910150297,auto loans,12,1.0889263722887184,7607,liquid assets,9242.998573422185,0,0.2831480826204709,0.22239284,0.52,Construction_auto loans,0.42647250088082894,12486.857937625133,1368.6024939302736,1001.1566881668926,2849.036320049402,2488.838974090005,2440.009801293695,2086.9926436128967
name171,57,high school or lower,1,1,Unemployed_LowSkilled,Construction,1100.0,1246.3676339050487,-146.3676339050487,0.1330614853682261,339.61273695449194,0.986331330144227,auto loans,12,0.4418003371450369,5257,liquid assets,5726.321786468289,1,0.863308140541449,0.8531369,0.82,Construction_auto loans,0.0,4075.352843453903,0.0,0.0,0.0,0.0,0.0,0.0
name172,50,ausbildung,0,0,MediumSkilled,Electrician,2690.0,2136.6712471693386,553.3287528306614,0.0,1018.0930472621396,0.3020212956345086,mortgages,24,0.1727748306436722,44000,car,47128.9081116874,0,0.09749478647431527,0.10864038,0.15,Electrician_mortgages,0.0,24434.233134291353,0.0,0.0,0.0,0.0,0.0,0.0
name173,44,ausbildung,3,1,MediumSkilled,Electrician,3249.0,2872.941310828035,376.05868917196494,0.0,705.9602366662749,0.9372124695055424,mortgages,48,0.1015394113555894,49921,car,60572.45509149918,1,0.8801767838606795,0.8215545,0.79,Electrician_mortgages,0.0,33886.0913599812,0.0,0.0,0.0,0.0,0.0,0.0
name174,45,ausbildung,1,0,MediumSkilled,Teacher,2324.0,3010.5554078743867,-686.5554078743867,0.295419710789323,1882.419095231607,0.7750135782678853,mortgages,36,1.1054107156222004,49999,car,44260.19659304127,1,0.650157407310811,0.6636277,0.59,Teacher_mortgages,0.37273560775955944,67767.08742833785,16469.002650190254,17529.889323975516,14928.191052549753,7749.840652322595,7498.283283934258,8810.981167113985
name175,33,ausbildung,1,0,MediumSkilled,Teacher,2311.0,1289.9854347610146,1021.0145652389854,0.0,900.7029892909175,0.2890032778061275,auto loans,36,0.0,0,none,5345.0350328485,1,0.4619211729414617,0.5454944,0.87,Teacher_auto loans,1.0,32425.30761447303,14818.365579814175,17444.815496586492,28890.94908449547,13681.266796636604,12224.650981482457,4024.972568561501
name176,47,ausbildung,1,0,Unemployed_MediumSkilled,Electrician,1500.0,1406.1186731856435,93.88132681435629,0.0,850.6065210950586,0.2202464933191376,mortgages,12,0.5044834628538015,22224,car,24217.152508701874,1,0.2316979903305727,0.27705458,0.82,Electrician_mortgages,0.0,10207.278253140703,0.0,0.0,0.0,0.0,0.0,0.0
name177,45,bachelor degree,0,1,HighSkilled,Doctor,6031.0,3740.290421362748,2290.709578637252,0.0,4936.361395841999,0.424873487625647,auto loans,24,0.4386754795564164,28111,car,46202.02299088572,0,0.08916924184441301,0.05075839,0.1,Doctor_auto loans,0.7978692369761365,118472.67350020798,7562.056128650713,5104.38788683923,9168.993055988989,32764.126781143914,25102.575273433922,34350.3041504274
name178,54,high school or lower,0,1,LowSkilled,Agriculture,2063.0,1629.0803715684465,433.9196284315535,0.0,2059.227164077826,0.8497906948093285,auto loans,48,0.7878369053059973,21277,car,23070.241732547664,0,0.3499768631066384,0.38423753,0.19,Agriculture_auto loans,0.817450614913997,98842.90387573565,27956.5206233744,31511.68509571103,16159.83851062104,37218.88041181894,36516.37539109898,35980.52485490444
name179,52,bachelor degree,0,0,HighSkilled,Doctor,8749.0,6308.502928273321,2440.4970717266788,0.0,7259.436959113197,0.8423096926085449,simple loans,12,0.5507989355796683,54133,house,70551.55395175908,0,0.08998788217776112,0.11008421,0.1,Doctor_simple loans,0.5694107483631267,87113.24350935836,4414.68632893127,6250.005364554382,5307.544238153325,17259.884653028716,18713.605801215548,18025.63290143134
name180,42,high school or lower,2,0,LowSkilled,Construction,1213.0,1238.2300393879275,-25.23003938792749,0.020799702710575,542.4659668610136,0.615525453180576,auto loans,24,0.4680098979793414,0,none,2155.8763379353463,1,0.7100562389703606,0.8298468,0.88,Construction_auto loans,1.0,13019.183204664327,8957.198044809056,10779.883693462061,11404.80448728595,3399.7376262139555,2087.162242984199,1496.5973775907958
name181,59,bachelor degree,1,0,HighSkilled,Doctor,11556.0,3600.625316731823,7955.374683268177,0.0,3258.644464660005,0.2576900276406586,mortgages,12,0.0,20506,car,54597.67975333004,0,0.10873722237490234,0.12616998,0.18,Doctor_mortgages,0.5527234356306724,39103.73357592006,1880.378847222004,2658.4666460724884,3695.9170445398017,8115.957432628879,8567.335739255697,9508.510267006795
name182,38,high school or lower,1,0,LowSkilled,Manufacturing,1487.0,1133.9688370783304,353.03116292166965,0.0,526.4958883808821,0.773952517219249,auto loans,36,0.1166541529651731,24810,car,26041.13986392989,0,0.677497749975157,0.6745784,0.3,Manufacturing_auto loans,0.0,18953.851981711756,0.0,0.0,0.0,0.0,0.0,0.0
name183,48,bachelor degree,1,0,HighSkilled,Consultant,7436.0,3124.777475503647,4311.222524496353,0.0,5774.5914834249015,0.415993432310671,auto loans,48,0.1967951800603212,36158,car,53302.89834679637,0,0.20532015415961286,0.10354825,0.24,Consultant_auto loans,0.8888796082434622,277180.3912043953,51000.65949213222,24391.619757106717,60363.09939890046,111416.31003714993,90780.55702191014,113990.00954760316
name184,51,ausbildung,2,1,MediumSkilled,IT Support,3684.0,2933.491740795564,750.5082592044364,0.0,2654.8817319813093,0.5739595217520638,simple loans,36,0.5169309100914421,19601,liquid assets,31131.23339499195,0,0.6362196636585611,0.6633343,0.15,IT Support_simple loans,0.8053616099784816,95575.74235132714,48569.98428675558,51571.93260241876,12238.712363857587,24393.769866388047,22866.56343164311,32256.49724185187
name185,59,ausbildung,1,0,MediumSkilled,Teacher,2389.0,2559.230769748612,-170.23076974861215,0.0712560777516166,1155.9068766055557,0.4090907060777128,auto loans,60,0.5551015681683414,29803,car,35119.00156911779,1,0.33096937479784255,0.26793522,0.69,Teacher_auto loans,0.6344300648672667,69354.41259633334,14168.168883307986,12628.150526426683,30668.365564179087,20417.745800302662,20532.003737147726,12180.219605276656
name186,33,high school or lower,1,0,LowSkilled,Manufacturing,1117.0,544.6110132455183,572.3889867544817,0.0,978.197843593185,0.3691801568504371,auto loans,12,0.3633024680740405,16731,liquid assets,19598.37109346328,1,0.4505147206527872,0.5958675,0.73,Manufacturing_auto loans,0.0,11738.37412311822,0.0,0.0,0.0,0.0,0.0,0.0
name187,55,high school or lower,1,1,LowSkilled,Construction,1277.0,2476.954625996957,-1199.9546259969566,0.9396668958472644,820.9545330671366,0.5654754612026279,auto loans,24,1.5825443688833931,23493,car,24825.903349019205,1,0.8463074735942199,0.8613358,0.94,Construction_auto loans,0.0,19702.908793611277,0.0,0.0,0.0,0.0,0.0,0.0
name188,55,bachelor degree,0,2,HighSkilled,Engineering,5996.0,6337.159158139942,-341.1591581399416,0.0568977915510242,4965.106065953493,0.5587163004338234,auto loans,24,0.8849675156927009,79913,house,105001.84276732588,0,0.11055754318805895,0.13167001,0.14,Engineering_auto loans,0.5346589899717412,119162.54558288385,7071.957215282493,8027.627109239587,9238.142308251905,24075.180073537987,25623.11510907726,26139.92627943301
name189,33,ausbildung,0,1,MediumSkilled,IT Support,1720.0,1848.3329554482611,-128.33295544826137,0.0746121834001519,1340.2904277614946,0.2372603195596033,auto loans,48,0.8538508041917185,34271,car,35714.87527297001,1,0.17461257963395557,0.20592016,0.73,IT Support_auto loans,0.5463907551572573,64333.940532551744,6467.870544367438,7522.414654862129,26363.602762367274,15351.72218042872,15904.386868185968,8618.014925127944
name190,60,high school or lower,0,1,Unemployed_LowSkilled,Manufacturing,1100.0,1052.881436377863,47.11856362213666,0.0,734.2063159919527,0.3073091995320653,simple loans,12,0.6246252294271055,10051,liquid assets,11882.251089555522,0,0.3971895769247249,0.30623844,0.28,Manufacturing_simple loans,0.0,8810.475791903433,0.0,0.0,0.0,0.0,0.0,0.0
name191,33,high school or lower,0,0,LowSkilled,Transportation,933.0,953.2317807168384,-20.23178071683833,0.021684652429623,864.5182340543306,0.3814611822991512,auto loans,12,0.948285117653986,0,none,1334.890515285257,0,0.16416306269316616,0.18949561,0.21,Transportation_auto loans,1.0,10374.218808651967,1514.635946063187,1836.236729131398,2240.831262668825,4459.514797639067,4617.086712215192,4710.144511819077
name192,35,post graduate degree,0,0,Unemployed_HighSkilled,Consultant,1500.0,876.5544771846357,623.4455228153643,0.0,831.358787125429,0.868322163787161,mortgages,12,0.1386088428733765,58147,house,51639.66292314294,0,0.4640863855954022,0.28952047,0.13,Consultant_mortgages,0.0,9976.305445505148,0.0,0.0,0.0,0.0,0.0,0.0
name193,47,ausbildung,1,1,MediumSkilled,Artist,3321.0,3078.1194205621127,242.8805794378873,0.0,2224.961291794771,0.3957530011732071,auto loans,48,0.5968324939346232,26894,car,37568.85241491116,0,0.42599596098974507,0.4248943,0.13,Artist_auto loans,0.785659314467472,106798.14200614902,37170.78108048319,36163.89762006378,10068.83460419409,36702.38880121533,36738.74724000859,33600.9879357356
name194,36,high school or lower,0,3,LowSkilled,Agriculture,1252.0,1162.7079168778534,89.29208312214655,0.0,1250.127432182173,0.4372552485561805,auto loans,48,0.9271847835942704,0,none,1920.3188525918515,1,0.3150093313119082,0.5098775,0.63,Agriculture_auto loans,1.0,60006.1167447443,18541.89007412599,33243.38867658834,39664.04316827598,27964.144793032738,23854.797421232302,19283.06356310584
name195,60,ausbildung,1,0,MediumSkilled,Teacher,4299.0,4022.519906360333,276.48009363966685,0.0,4032.661135607365,0.582456055584138,auto loans,36,0.8737336687526629,38461,car,56709.126506206914,0,0.2838305074356301,0.19382372,0.18,Teacher_auto loans,0.7744059662699792,145175.80088186514,32940.52686375508,22147.726253104956,22372.576265826836,52544.30452028279,50273.88755608197,49459.451539917354
name196,47,ausbildung,1,1,MediumSkilled,Teacher,3390.0,2525.71625468565,864.2837453143502,0.0,1698.144596467976,0.6353859854909587,mortgages,48,0.2459766522577067,0,none,7753.4690737126175,0,0.5913654462472016,0.55632186,0.37,Teacher_mortgages,1.0,81510.94063046285,45564.61581242874,44423.46264360226,31055.668380206345,28359.019887917937,30191.596852914132,37163.46210694843
name197,57,post graduate degree,0,0,HighSkilled,Engineering,6496.0,6611.712252609955,-115.7122526099547,0.0178128467687738,3775.7599142032686,0.8260565112295375,auto loans,48,0.5990566759256809,61973,house,74096.92318810476,0,0.14930946997807062,0.11899766,0.12,Engineering_auto loans,0.7631722388456128,181236.4758817569,21438.770294171245,15629.555117686132,16597.757647100316,57883.05561800076,53705.40292219753,53867.48107327996
name198,46,bachelor degree,1,1,HighSkilled,Consultant,5908.0,4484.922316802436,1423.0776831975636,0.0,3654.83946346511,0.2120421946971133,auto loans,36,0.3777525017379056,60243,house,77606.71231931653,0,0.10188270317191478,0.045810077,0.12,Consultant_auto loans,0.6820111233796173,131574.22068474395,8435.09771335799,4038.0786925649954,10588.739682725989,32852.65722069497,22586.907075441795,34947.87383036032
name199,43,high school or lower,0,0,LowSkilled,Agriculture,1515.0,1018.433277513326,496.56672248667394,0.0,455.8144593625744,0.9634540772917888,auto loans,24,0.0,0,none,2562.638898527965,0,0.6294268070364095,0.5909617,0.26,Agriculture_auto loans,1.0,10939.547024701786,6760.6400612657035,6476.211838623457,3041.1940728670966,3519.8921305730746,3808.9842235545284,5096.339875555077
name200,46,ausbildung,0,1,MediumSkilled,IT Support,3639.0,2323.6579495493647,1315.3420504506353,0.0,3112.641376546955,0.3095752105296924,mortgages,60,0.4938992377291343,14771,liquid assets,25795.67131169777,0,0.1833077969690247,0.21421559,0.15,IT Support_mortgages,0.9249416120654133,186758.4825928173,28847.695556700575,37139.248770602535,24874.65964170588,76315.25638472624,78690.63345211779,72389.11321632679
name201,54,ausbildung,1,1,MediumSkilled,Teacher,6241.0,2953.0517487863394,3287.948251213661,0.0,3811.798229451583,0.5921051724722932,mortgages,48,0.0839368656045381,19024,liquid assets,41285.68702593848,1,0.4398848657378551,0.59153795,0.77,Teacher_mortgages,0.9012616326845052,182966.315013676,72061.5271506305,95312.50044179503,126808.49972273422,71193.66383487439,57352.750917845,34977.995806363324
name202,36,high school or lower,0,1,LowSkilled,Manufacturing,1371.0,1098.679571684711,272.32042831528906,0.0,884.3610626188428,0.4418304488632749,auto loans,24,0.4464191351594119,0,none,2234.7539213889504,0,0.35845170861187,0.27124196,0.2,Manufacturing_auto loans,1.0,21224.665502852225,7280.060267478314,6006.580337307179,4372.281093587559,9737.43101471875,9909.174478905117,9550.866473410768
name203,53,ausbildung,0,0,MediumSkilled,Teacher,1750.0,2705.887696608921,-955.8876966089216,0.5462215409193837,463.2485610915642,0.7475652065983052,simple loans,60,0.8109350044002775,20913,car,26215.090100197453,1,0.6528948799572252,0.70402944,0.73,Teacher_simple loans,0.36175482349249416,27794.913665493852,6565.878488843547,7189.285022240637,7319.999295372285,3064.7878463369548,2673.4729138290613,2465.1503152259666
name204,49,ausbildung,0,0,MediumSkilled,IT Support,3727.0,2900.816076455588,826.1839235444127,0.0,3389.2006978119966,0.8037979902180582,auto loans,12,0.6876889654595074,0,none,7074.508568519065,0,0.35975645841076814,0.30151498,0.13,IT Support_auto loans,1.0,40670.40837374396,14153.302114062897,12567.156187486882,5165.141863465483,18646.38734050872,18994.576534951484,16286.682081817638
name205,55,ausbildung,0,0,MediumSkilled,Electrician,2138.0,2676.362451383137,-538.3624513831369,0.2518065722091379,531.4723394855822,0.5189437758057355,mortgages,48,0.5003904541013654,0,none,4619.541924668898,0,0.33136447833161226,0.45366013,0.46,Electrician_mortgages,1.0,25510.672295307944,8877.713958767165,10969.589086982416,12066.547995680658,11836.304545563888,10860.347599002976,10786.518225017211
name206,44,bachelor degree,0,0,HighSkilled,Finance,5061.0,3798.350917254519,1262.649082745481,0.0,5015.575713855303,0.2907372964452848,simple loans,24,0.7415385558407076,0,none,13855.400096554977,0,0.09036567394288382,0.12623979,0.02,Finance_simple loans,1.0,120373.81713252727,8185.419565011855,11917.0078961202,2287.102525518018,41959.23227038363,47723.76264475783,18817.911133306425
name207,58,high school or lower,0,1,LowSkilled,Transportation,2751.0,2665.6624159342005,85.33758406579955,0.0,673.4680254171892,0.6569113741167094,auto loans,12,0.213787873991781,0,none,3278.620033187116,0,0.2451145433003306,0.21889886,0.34,Transportation_auto loans,1.0,8081.6163050062705,1931.5062968964985,1931.5062968964985,2747.749543702132,3747.1197470524844,3694.1572029000536,3738.1815145881346
name208,59,high school or lower,0,0,LowSkilled,Agriculture,2498.0,1568.9426481551563,929.0573518448437,0.0,1233.9947136023018,0.4807273399299419,auto loans,24,0.1220726027852114,12836,liquid assets,13481.423511315015,0,0.22319599404243057,0.15611485,0.13,Agriculture_auto loans,0.5903207885160741,29615.87312645524,3986.0933514650433,2552.4983741837555,2272.7725249581385,8014.700640499272,7411.844071933251,7001.106822155156
name209,51,high school or lower,1,0,LowSkilled,Transportation,2476.0,1484.498133781457,991.501866218543,0.0,975.4478954220727,0.9549466555892262,mortgages,36,0.0,0,none,4584.51851870297,0,0.7005692600820568,0.46421057,0.29,Transportation_mortgages,1.0,35116.12423519462,25213.377200869738,16434.346142071085,9902.747034324882,9432.20049615531,14778.963919534002,16412.877750355903
name210,43,high school or lower,1,0,LowSkilled,Agriculture,1502.0,1929.4487460214675,-427.4487460214675,0.2845863821714164,1214.9600827123174,0.3131891500137273,auto loans,36,1.0934812441636383,13074,liquid assets,17101.291516592297,0,0.4878345881100803,0.41912228,0.35,Agriculture_auto loans,0.7169083281836468,43738.56297764343,15051.1392294996,12856.181425197574,11037.50210163304,12832.45909174101,13799.349163784016,14443.748101878407
name211,56,bachelor degree,0,2,HighSkilled,Finance,7879.0,8619.79417104506,-740.7941710450596,0.0940213442118364,6775.90812339156,0.2254462248631469,mortgages,24,0.954017298443536,65500,house,91029.16380592524,0,0.037339002009864015,0.045217343,0.11,Finance_mortgages,0.7201949659371986,162621.79496139745,3747.820738651831,4684.775923314789,14522.805362275845,26389.42695748753,29276.96844546231,44172.34863451929
name212,47,high school or lower,0,2,LowSkilled,Manufacturing,1642.0,1345.0390874880495,296.96091251195026,0.0,1054.95116871603,0.8159611932777069,auto loans,24,0.4616262218051642,7576,liquid assets,9953.098003709438,1,0.42209203947108903,0.5265727,0.69,Manufacturing_auto loans,0.7183696220423584,25318.828049184718,7511.758374670543,9567.0336684666,12695.417301501306,7983.59085512363,7059.873763706095,5034.876514121883
name213,40,high school or lower,2,1,LowSkilled,Transportation,1252.0,764.2051674175443,487.7948325824557,0.0,296.8849668254641,0.6664189150293364,auto loans,12,0.0,10576,liquid assets,14030.872804980863,1,0.699697181982625,0.85290277,0.89,Transportation_auto loans,0.0,3562.6196019055697,0.0,0.0,0.0,0.0,0.0,0.0
name214,44,bachelor degree,0,1,HighSkilled,Finance,6659.0,6137.849686437327,521.1503135626726,0.0,1409.839851701293,0.6890440167661779,simple loans,48,0.1334569061628803,55872,house,71702.8929925528,0,0.10960434909697407,0.1668032,0.1,Finance_simple loans,0.4278827387430091,67672.31288166206,2953.493086433696,4806.665219097977,3445.7419341726454,10905.948392688368,12499.766780177279,10522.44014675683
name215,33,bachelor degree,1,0,HighSkilled,Engineering,2321.0,3248.8399002754213,-927.8399002754212,0.3997586817214223,1249.1332737953285,0.7032118623510786,auto loans,48,0.9379462189016584,57687,house,65875.74190658657,0,0.6641749501249259,0.7206187,0.19,Engineering_auto loans,0.33367541298328596,59958.39714217577,13304.417547273863,14364.769622470125,4241.40830078505,5930.866597906443,5056.119234388899,8909.117658190788
name216,43,bachelor degree,0,0,HighSkilled,Finance,5215.0,7658.21734347426,-2443.21734347426,0.4684980524399348,3908.3701842454393,0.448880591187949,auto loans,12,1.2179458346538254,54066,house,69958.02799089806,0,0.15319239816572008,0.17359418,0.06,Finance_auto loans,0.20029608552785552,46900.44221094527,1352.7323977503945,1578.1877973754604,535.4565741095312,3961.0364933500937,4096.713546802148,2714.129398661701
name217,42,ausbildung,0,0,MediumSkilled,Electrician,3015.0,1670.051601335234,1344.948398664766,0.0,837.9853626501188,0.9173451775732928,mortgages,36,0.0,11062,liquid assets,17100.502738783827,0,0.3294196217577391,0.28319114,0.3,Electrician_mortgages,0.6534808247455587,30167.473055404276,6564.717102520757,4967.894023529221,6229.581394584261,9152.416432575768,9213.508849636964,9208.55917858016
name218,59,ausbildung,0,3,Unemployed_MediumSkilled,Nursing,2000.0,2271.308816880252,-271.3088168802519,0.1356544084401259,1378.993873033969,0.6585448715725338,auto loans,36,0.8251513449571105,0,none,3678.4237846404258,0,0.29739559183993947,0.12646501,0.07,Nursing_auto loans,1.0,49643.77942922289,14347.052255045413,6106.184869794415,3475.0645600456023,23194.499344782755,19694.0280647322,15444.75064300822
name219,32,ausbildung,0,1,MediumSkilled,IT Support,2501.0,1072.099611108708,1428.900388891292,0.0,1488.654744737297,0.5574471836144005,auto loans,48,0.0238921854642163,22803,car,31654.686272970604,1,0.3592495263129542,0.28159168,0.2,IT Support_auto loans,0.7287008419256955,71455.42774739026,18640.927668766868,14527.426870351836,10778.413484454584,23878.820217866018,24333.66942644674,23430.762045148247
name220,58,post graduate degree,0,0,HighSkilled,Engineering,9564.0,11994.987913186327,-2430.987913186327,0.2541810866986959,6631.300238920044,0.7443273712477981,auto loans,12,0.9475416302913396,36286,car,53091.80762414086,0,0.18246022838006337,0.20533857,0.13,Engineering_auto loans,0.6119455325272903,79575.60286704052,7791.349547624205,10128.754411911466,6525.255246135272,21490.6088173177,22021.309086140798,19500.546918590546
