name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default
name245,38,ausbildung,1,3,MediumSkilled,Electrician,1479,1712.8108844198766,-233.81088441987663,0.1580871429478544,686.7825570885634,0.9416666403762651,mortgages,36,0.6224431653201082,44500,car,52587.88949416315,1
name246,37,bachelor degree,2,2,HighSkilled,Research,2128,2052.5394678668185,75.46053213318146,0.0,466.0579087545765,0.8341948456319136,simple loans,12,0.18355139878824955,29432,car,35746.10267327722,0
name247,48,bachelor degree,0,0,Unemployed_HighSkilled,Finance,5776,3415.014969549293,2360.985030450707,0.0,5517.73395382049,0.6751843658961728,simple loans,12,0.54652855321499,66653,house,86125.70421664086,1
name248,56,ausbildung,0,0,MediumSkilled,Teacher,9564,10243.988219131079,-679.988219131079,0.07109872638342524,8442.106973200845,0.5055036337757538,mortgages,36,0.9537949803776583,44945,car,70837.16395226985,0
name249,49,ausbildung,1,1,MediumSkilled,Teacher,6718,7744.40930481395,-1026.4093048139503,0.15278495159481248,2280.057751788532,0.9337905837564991,mortgages,24,0.492180270408229,44064,car,63142.81979262401,0
name250,50,high school or lower,0,0,LowSkilled,Construction,3816,3358.538508776446,457.4614912235538,0.0,1672.2317516981693,0.5275528900215735,simple loans,48,0.3183360221369537,11698,liquid assets,18418.3523926575,0
name251,48,high school or lower,1,0,LowSkilled,Transportation,3171,1349.8501742633032,1821.1498257366968,0.0,2596.462918355936,0.32133641303405025,mortgages,24,0.24450113296097103,24840,car,28773.01741516789,1
name252,46,ausbildung,2,0,MediumSkilled,Teacher,4477,1989.8862846578018,2487.1137153421982,0.0,2782.0413306339055,0.7216664114895035,auto loans,60,0.06587617049178184,21016,car,29816.412249346493,0
name253,55,high school or lower,0,0,LowSkilled,Agriculture,4693,5768.0479442064325,-1075.0479442064325,0.22907478035508896,1686.854383509323,0.6130519724374119,auto loans,36,0.5885153052878235,18245,liquid assets,22646.202907731396,1
name254,43,ausbildung,0,2,MediumSkilled,IT Support,2722,2837.176764927367,-115.176764927367,0.04231328615994379,1466.743064165301,0.523654038796285,auto loans,48,0.5811608483073725,0,none,4624.036899881982,0
name255,38,ausbildung,0,0,MediumSkilled,IT Support,1433,1429.7447701316685,3.2552298683315257,0.0,978.6969405315831,0.2961389398118205,simple loans,36,0.6806990304698196,12933,liquid assets,13618.894511224187,0
name256,61,post graduate degree,1,0,HighSkilled,Engineering,19785,11434.177908082429,8350.822091917571,0.0,5159.796042369406,0.21795581496350167,simple loans,48,0.0,45701,car,106728.74910448206,1
name257,60,ausbildung,0,0,MediumSkilled,Nursing,9901,13315.768044331206,-3414.7680443312056,0.3448912275862242,2421.691332539712,0.263614939253848,auto loans,60,0.5894818075821552,18973,liquid assets,29618.035802513255,1
name258,43,post graduate degree,0,1,HighSkilled,Engineering,4830,3393.717249519642,1436.2827504803581,0.0,3661.5140478062854,0.5838374608963721,simple loans,24,0.4607104135250367,45794,car,62369.354302997046,1
name259,42,ausbildung,0,1,MediumSkilled,Teacher,2367,2079.7355944230903,287.26440557690967,0.0,1268.884250159878,0.24486285479193395,simple loans,24,0.41471053848034156,41196,car,48757.04860003841,0
name260,51,high school or lower,0,0,LowSkilled,Transportation,4041,1481.1573544404189,2559.842645559581,0.0,3381.3858377410015,0.25241489546422746,mortgages,36,0.20330195302683016,10982,liquid assets,18782.033377773318,0
name261,31,ausbildung,0,0,MediumSkilled,IT Support,1269,1160.2946785027657,108.70532149723431,0.0,1199.8246115760248,0.8834364973837779,mortgages,36,0.8598260757122069,40855,car,48757.34408244371,0
name262,65,bachelor degree,0,0,HighSkilled,Finance,20000,18825.548560002797,1174.4514399972031,0.0,15355.506149181478,0.4389072615746832,simple loans,36,0.7090527354592138,48980,car,98210.10343254822,1
name263,34,ausbildung,0,0,MediumSkilled,Teacher,1297,1108.977629153218,188.022370846782,0.0,430.900572898416,0.9942748318602718,simple loans,60,0.18726152818167616,0,none,2706.567487800378,0
name264,34,bachelor degree,0,1,HighSkilled,Engineering,1781,1650.0661723329051,130.93382766709487,0.0,717.0274177638668,0.3168613441189365,auto loans,36,0.32908118478201676,58438,house,61081.48445651572,1
name265,45,ausbildung,1,0,Unemployed_MediumSkilled,Artist,1925,1224.197276399685,700.802723600315,0.0,878.6700715069569,0.392342895899683,auto loans,24,0.09239862228916465,33055,car,34007.457483105485,1
name266,63,post graduate degree,0,0,HighSkilled,Research,19951,7027.6847429540385,12923.31525704596,0.0,4666.284299523272,0.2817502125526885,auto loans,24,0.0,77960,house,138753.3772593325,0
name267,31,ausbildung,0,1,MediumSkilled,Nursing,1287,840.680149827354,446.31985017264606,0.0,809.4975819922607,0.37424421522996254,simple loans,12,0.2821893798132204,39313,car,37896.58687033199,0
name268,52,high school or lower,0,1,LowSkilled,Agriculture,4298,3214.179989529322,1083.820010470678,0.0,3017.3149994891314,0.7281914249111263,simple loans,48,0.44985923429931446,9011,liquid assets,18788.511915658426,1
name269,36,ausbildung,1,0,MediumSkilled,Teacher,1404,1875.787450721509,-471.787450721509,0.3360309478073426,696.5782976775812,0.6114890509541757,auto loans,12,0.8321693364665884,21574,car,23754.01450623775,1
name270,53,post graduate degree,1,2,HighSkilled,Consultant,17613,19530.672965410384,-1917.6729654103838,0.10887826976723919,8710.368861184372,0.4189021291897328,auto loans,12,0.6034203046950977,0,none,37065.83029396904,0
name271,36,bachelor degree,1,0,HighSkilled,Finance,2027,2242.079040802622,-215.07904080262188,0.106107074890292,1223.2469116495897,0.9188956352633579,auto loans,36,0.7095835976577265,51551,house,54051.30886724763,0
name272,33,high school or lower,0,0,LowSkilled,Agriculture,1026,653.8843405104983,372.1156594895017,0.0,1021.5289579363827,0.43366901225011034,mortgages,24,0.6329564312347767,6301,liquid assets,8220.939076247994,0
name273,60,high school or lower,1,1,LowSkilled,Transportation,4960,3491.3543413631137,1468.6456586368863,0.0,3759.698051446831,0.22874682782046218,mortgages,36,0.4619057243568437,15746,liquid assets,23215.227084872407,0
name274,53,high school or lower,0,1,LowSkilled,Construction,4461,5720.764226972008,-1259.7642269720081,0.28239502958350327,1188.4120154533994,0.7622735793131465,auto loans,24,0.548795391711591,10283,liquid assets,16342.336783846087,1
name275,61,ausbildung,2,0,MediumSkilled,Electrician,9954,12210.211875943543,-2256.2118759435434,0.22666384126416952,5291.614143144871,0.48460228397603883,auto loans,48,0.7582706468845102,39454,car,60550.7162897544,0
name276,38,post graduate degree,0,1,HighSkilled,Engineering,2123,1732.1138933594705,390.88610664052953,0.0,739.6411380023569,0.8483743209577128,simple loans,36,0.16427462617137417,34413,car,36831.675465488035,0
name277,54,high school or lower,0,0,LowSkilled,Agriculture,4613,2918.9237852616975,1694.0762147383025,0.0,2925.0296789721865,0.5246873953944045,mortgages,36,0.2668444535516766,5519,liquid assets,14051.785445201649,1
name278,52,post graduate degree,2,0,Unemployed_HighSkilled,Doctor,8366,4724.773082926914,3641.226917073086,0.0,4017.448787023948,0.30040455706798613,mortgages,48,0.04497034065872127,47721,car,74190.96870856416,1
name279,33,high school or lower,0,0,LowSkilled,Transportation,1003,976.8954570729987,26.104542927001262,0.0,854.3713769324968,0.4197071478251826,simple loans,36,0.8257894656086695,0,none,1662.4646450529328,0
name280,55,bachelor degree,1,0,HighSkilled,Consultant,18665,13499.618755601583,5165.381244398417,0.0,6698.069273040964,0.5910783781038543,auto loans,12,0.08211561900040432,61787,house,107786.98853474937,0
name281,57,high school or lower,1,0,LowSkilled,Transportation,4823,2994.675200853375,1828.324799146625,0.0,4742.297557194468,0.4017916600059918,simple loans,36,0.6041826162238945,16757,liquid assets,27509.60213739472,1
name282,64,high school or lower,3,1,LowSkilled,Cleaning Services,4966,2206.133642604969,2759.866357395031,0.0,2051.1871118685244,0.7020268140095189,simple loans,36,0.0,8050,liquid assets,19324.07191723599,1
name283,38,bachelor degree,0,1,HighSkilled,Research,2182,1713.6401762408402,468.3598237591598,0.0,984.6826461959087,0.8478405025601762,auto loans,12,0.23662824126340462,37590,car,36927.31605408247,1
name284,49,ausbildung,0,2,MediumSkilled,Electrician,6825,6553.226307349834,271.7736926501657,0.0,4072.576531031906,0.5221842148769675,mortgages,48,0.5568941887738814,27653,car,38567.407936072275,0
name285,40,bachelor degree,0,0,Unemployed_HighSkilled,Consultant,1427,678.537816971361,748.462183028639,0.0,387.90829262376747,0.59581526736169,auto loans,24,0.0,13399,liquid assets,19647.369588128477,0
name286,63,bachelor degree,1,0,Unemployed_HighSkilled,Doctor,9984,6725.888486259609,3258.1115137403913,0.0,2700.6423003410805,0.34488677877747587,simple loans,36,0.0,26995,car,44971.223240645195,0
name287,56,high school or lower,0,0,LowSkilled,Transportation,4800,3648.0475781217788,1151.9524218782212,0.0,3169.124622020588,0.5796674252915378,mortgages,24,0.4202442083629931,18410,liquid assets,26713.052755160475,0
name288,55,bachelor degree,0,0,HighSkilled,Engineering,18764,23803.260030888723,-5039.260030888723,0.26856001017313597,7266.4532296779835,0.8586941577016811,auto loans,36,0.6558150320063263,71574,house,112718.92208790698,0
name289,48,high school or lower,0,0,LowSkilled,Construction,3191,2709.9070411809244,481.09295881907565,0.0,2442.095545869114,0.7012696777550886,auto loans,24,0.6145417070040861,0,none,5135.21350791781,1
name290,58,bachelor degree,1,1,HighSkilled,Engineering,19569,17731.142960789835,1837.8570392101647,0.0,12712.816700699572,0.34180232444799863,mortgages,60,0.5557238316464513,14512,liquid assets,68643.74831625182,0
name291,36,bachelor degree,0,1,HighSkilled,Consultant,1999,1087.7937096913774,911.2062903086226,0.0,1103.052494087985,0.7975488427001045,auto loans,12,0.09597108743339793,23911,car,25712.015567679657,1
name292,38,ausbildung,1,1,MediumSkilled,Electrician,1512,1256.0085834120734,255.99141658792655,0.0,470.7184302338065,0.6895021805522641,simple loans,60,0.1420152206652645,0,none,2835.416079270339,0
name293,65,ausbildung,0,0,MediumSkilled,IT Support,9967,4380.744945313147,5586.255054686853,0.0,8309.988138554909,0.5843912793759234,auto loans,36,0.27327511627049816,24070,car,45580.03743672889,0
name294,62,high school or lower,1,3,LowSkilled,Transportation,4967,5232.3951549299,-265.39515492989995,0.0534316800744715,3164.930532038503,0.7087112257479293,auto loans,24,0.6906232508492859,20068,car,29304.781907562723,0
name295,48,bachelor degree,1,0,HighSkilled,Engineering,11702,8156.02315776754,3545.9768422324596,0.0,10523.424141076384,0.9960604982555301,mortgages,36,0.596261092022212,60820,house,89996.04378832417,0
name296,37,high school or lower,1,0,LowSkilled,Agriculture,1066,944.9444127538089,121.05558724619107,0.0,788.7786432532081,0.8199424926228767,auto loans,36,0.6263818536651191,0,none,2034.2650556457993,0
name297,55,ausbildung,1,3,MediumSkilled,Teacher,9392,10616.974637256837,-1224.974637256837,0.13042745285954396,6422.003144541865,0.7763859549012933,auto loans,24,0.8142012118610202,0,none,18125.858659174206,0
name298,62,high school or lower,0,2,Unemployed_LowSkilled,Agriculture,2492,3033.2791553377333,-541.2791553377333,0.2172067236507758,1258.1136860517322,0.28791955809210273,auto loans,12,0.7220677533665592,0,none,3366.326732617589,0
name299,52,bachelor degree,0,1,HighSkilled,Finance,16615,21013.09662231823,-4398.0966223182295,0.26470638713922534,7604.987871522727,0.5724437192149034,mortgages,36,0.7224245858465819,12939,liquid assets,51942.61953873378,0
name300,62,bachelor degree,1,0,HighSkilled,Engineering,19958,15379.827238261561,4578.172761738439,0.0,10086.135930549744,0.9358378651184354,auto loans,12,0.2759777116349988,68238,house,120310.7265076354,0
name301,64,high school or lower,0,1,LowSkilled,Agriculture,4999,4184.444172638134,814.5558273618662,0.0,3555.064861354968,0.8351958290955988,simple loans,48,0.548211449088438,15848,liquid assets,25084.587658230896,0
name302,52,ausbildung,0,0,MediumSkilled,Teacher,8406,3728.12159288022,4677.878407119781,0.0,2542.1834704404955,0.8482012044568336,simple loans,48,0.0,38444,car,56852.7154344163,0
name303,41,high school or lower,0,0,LowSkilled,Construction,1383,1317.1166832853207,65.88331671467927,0.0,645.321746322543,0.27660944570478796,simple loans,24,0.4189721110685928,15179,liquid assets,18198.433009254797,0
name304,44,ausbildung,1,0,MediumSkilled,Nursing,3178,2184.2170867424884,993.7829132575116,0.0,2263.975110221598,0.5685554628168696,auto loans,24,0.3996828813606313,34583,car,40176.85613641992,1
name305,48,high school or lower,0,1,LowSkilled,Transportation,3171,2662.294996331515,508.705003668485,0.0,2336.5206357672146,0.5406862092441093,auto loans,48,0.5764161564486691,23488,car,30056.507346219554,1
name306,58,bachelor degree,0,0,HighSkilled,Consultant,19556,21350.545832766173,-1794.5458327661727,0.09176446271048132,4491.429116516287,0.624221792650472,mortgages,36,0.32143459548386477,16395,liquid assets,60674.20025875355,0
name307,62,post graduate degree,0,0,HighSkilled,Finance,19696,13054.550459274245,6641.449540725755,0.0,5979.983597576339,0.7640806866949373,mortgages,48,0.0,18555,liquid assets,72131.358963091,0
name308,64,high school or lower,0,1,LowSkilled,Construction,4988,3876.158102921316,1111.8418970786838,0.0,4477.499368375501,0.4939564704924876,auto loans,24,0.6747508964107493,20086,car,31572.770026143575,1
name309,37,high school or lower,0,0,LowSkilled,Manufacturing,1107,1098.5151707184502,8.484829281549764,0.0,375.0186096198897,0.5249086853708811,auto loans,60,0.33110549262722666,14534,liquid assets,18520.756027596573,0
name310,41,high school or lower,2,0,LowSkilled,Transportation,1416,1749.270874079195,-333.270874079195,0.2353607867790925,449.9273942898249,0.9305355479787679,auto loans,12,0.5531061217295338,0,none,2142.929134916739,1
name311,38,ausbildung,1,0,MediumSkilled,IT Support,1544,1592.9691493657308,-48.9691493657308,0.03171577031459249,1525.1462378737901,0.8268692241878269,simple loans,48,1.019504784481555,25801,car,33171.069339908776,0
name312,30,high school or lower,1,0,Unemployed_LowSkilled,Transportation,506,311.71398057723985,194.28601942276015,0.0,253.839412107332,0.9979753963041531,mortgages,12,0.1176944519457942,7634,liquid assets,9619.953197108673,1
name313,30,bachelor degree,1,0,HighSkilled,Research,1672,1120.2739560357188,551.7260439642812,0.0,544.6568556963184,0.9686185445365254,auto loans,12,0.0,71808,house,85920.38905311954,1
name314,61,bachelor degree,1,1,HighSkilled,Engineering,19794,15239.740595002979,4554.259404997021,0.0,18570.44341650691,0.36909942273945034,mortgages,36,0.7081026579524042,34195,car,93586.53817876693,0
name315,47,ausbildung,1,0,MediumSkilled,Teacher,5292,3978.5961411105054,1313.4038588894946,0.0,1534.9265909250864,0.8425028337880627,mortgages,48,0.04185992668850942,28900,car,43781.50378342989,1
name316,54,ausbildung,1,1,MediumSkilled,Teacher,9141,7988.431550506313,1152.5684494936868,0.0,5369.275837092925,0.5516329704943379,simple loans,48,0.4612960712831461,36677,car,55440.1195203459,1
name317,36,ausbildung,0,0,MediumSkilled,Teacher,1409,1316.032751801831,92.96724819816905,0.0,314.14758930521754,0.41531747612571945,auto loans,24,0.1569768212257264,0,none,2530.500298870709,0
name318,45,high school or lower,1,0,LowSkilled,Agriculture,2160,1208.3642505756593,951.6357494243407,0.0,1791.5820533945846,0.5445982426596636,mortgages,12,0.38886402961585365,8591,liquid assets,13147.728916590446,1
name319,60,bachelor degree,2,1,HighSkilled,Doctor,19697,12062.080678204286,7634.9193217957145,0.0,6863.5713343835705,0.9233009548074608,auto loans,48,0.0,74231,house,114495.24410449667,1
name320,57,post graduate degree,2,1,HighSkilled,Doctor,19444,16287.965130027542,3156.034869972458,0.0,12387.259122758609,0.38744595192996273,mortgages,48,0.4747595275039164,34506,car,86365.38407615513,0
name321,30,bachelor degree,2,0,HighSkilled,Research,1619,1093.3816585438942,525.6183414561058,0.0,1369.4714325640323,0.8531556546091877,auto loans,24,0.5212187097640065,59287,house,65790.63675878089,1
name322,46,ausbildung,0,0,MediumSkilled,Teacher,4468,2421.294208275337,2046.705791724663,0.0,1770.6434310347402,0.6707076295700859,auto loans,48,0.0,0,none,13004.784167774298,0
name323,44,high school or lower,1,0,LowSkilled,Transportation,1907,1545.581474573999,361.418525426001,0.0,959.1306233235896,0.4065208296134325,mortgages,24,0.3134305704759248,0,none,2780.979086430141,1
name324,31,post graduate degree,0,0,HighSkilled,Consultant,1600,907.0275592461147,692.9724407538853,0.0,702.9445476178076,0.8632419168434224,auto loans,24,0.006232566789951477,57316,house,60653.187962892305,0
name325,64,bachelor degree,0,0,Unemployed_HighSkilled,Engineering,9890,6776.235026491432,3113.764973508568,0.0,8123.804464033539,0.5663576081984929,simple loans,36,0.5065762882229495,73654,house,102850.47867359765,0
name326,49,bachelor degree,0,0,HighSkilled,Doctor,13108,12046.92119293934,1061.0788070606595,0.0,3944.815358665169,0.6708790531043266,auto loans,24,0.2199982111385802,15105,liquid assets,54692.74895311857,0
name327,57,high school or lower,0,0,LowSkilled,Agriculture,4869,2097.0493456449212,2771.9506543550788,0.0,4614.8430754587125,0.30291068887308914,auto loans,12,0.37849505465262556,0,none,10209.603360000965,1
name328,51,bachelor degree,0,0,HighSkilled,Research,15748,14168.562484513226,1579.437515486774,0.0,11351.541506677459,0.292641220795519,auto loans,24,0.6205298445002975,0,none,41393.45598957927,0
name329,58,bachelor degree,1,0,HighSkilled,Engineering,19265,17487.338757403675,1777.6612425963249,0.0,16961.197791896364,0.7982059468633511,simple loans,48,0.7881410095665735,37819,car,67481.85234312594,1
name330,32,post graduate degree,0,0,HighSkilled,Research,1635,1022.384639856875,612.615360143125,0.0,1454.665016274861,0.7174357481863014,auto loans,48,0.5150150802028967,28036,car,32742.4576985515,0
name331,53,bachelor degree,0,1,HighSkilled,Engineering,17503,19945.620139020306,-2442.620139020306,0.13955437005200858,3878.6206804930157,0.947544241568105,mortgages,36,0.3611518493694407,54441,house,98034.11083851171,0
name332,34,ausbildung,0,2,MediumSkilled,Teacher,1259,1184.3140530952155,74.68594690478449,0.0,923.2386644351709,0.6217715969365456,mortgages,36,0.6739894499844213,0,none,2480.517035643436,0
name333,51,post graduate degree,0,2,HighSkilled,Engineering,15602,18837.62127512934,-3235.6212751293388,0.20738503237593506,8475.524107250605,0.27701180545347964,auto loans,24,0.7506182144840369,55320,house,80611.98936694323,0
name334,31,ausbildung,0,0,MediumSkilled,Electrician,1219,1168.8791866723382,50.120813327661836,0.0,382.12994302821244,0.9187166304885817,auto loans,48,0.2723618783433557,39202,car,35818.7993610514,1
name335,32,post graduate degree,1,1,HighSkilled,Engineering,1600,1573.006138317575,26.99386168242495,0.0,956.6499221495797,0.4304740266142184,simple loans,24,0.5810350377919717,54455,house,58603.838562966725,0
name336,41,high school or lower,0,3,LowSkilled,Cleaning Services,1351,1691.993589488493,-340.99358948849294,0.2524008804504019,496.19390305823293,0.33855888014095886,auto loans,24,0.6196798612485018,22467,car,27826.248791039437,1
name337,43,post graduate degree,0,0,HighSkilled,Finance,4764,3738.3573648500064,1025.6426351499936,0.0,1194.5134459439157,0.9279668703537195,auto loans,24,0.035447273466398435,72125,house,81689.5660887662,0
name338,61,bachelor degree,0,1,HighSkilled,Consultant,19856,16690.143718442698,3165.8562815573023,0.0,18197.253212279396,0.7680923043843328,simple loans,60,0.7570203933683569,21348,car,74919.89108071926,0
name339,41,ausbildung,0,0,MediumSkilled,Electrician,2079,1422.9285301245989,656.0714698754011,0.0,1012.7771881849153,0.47378880182594785,auto loans,36,0.1715756220824984,44282,car,52018.876904629105,0
name340,62,post graduate degree,0,0,HighSkilled,Engineering,19859,22943.795586321274,-3084.7955863212737,0.1553348902926267,9205.604621205379,0.4634101866547863,simple loans,60,0.6188831364885771,0,none,47240.3246586644,0
name341,62,ausbildung,0,0,MediumSkilled,Teacher,9960,11369.590558761185,-1409.590558761185,0.14152515650212702,6037.556287626919,0.5410838850305646,auto loans,48,0.7477055066654723,24289,car,43149.85717531986,0
name342,40,high school or lower,1,1,LowSkilled,Transportation,1280,1226.0856350239765,53.914364976023535,0.0,1085.317793076894,0.300250646995741,auto loans,24,0.8057839282038051,24772,car,23514.414165986513,1
name343,60,post graduate degree,2,0,HighSkilled,Engineering,19796,11632.800265368574,8163.199734631426,0.0,12052.739288612764,0.6464973759685667,auto loans,48,0.1964810847636562,29256,car,93832.6728398033,0
name344,36,ausbildung,1,0,MediumSkilled,IT Support,1393,1504.6751263352462,-111.6751263352462,0.08016879133901379,475.3008502946461,0.5400448675991141,mortgages,36,0.42137543189511295,35143,car,37527.73721838873,0
name345,46,bachelor degree,1,0,HighSkilled,Finance,8386,4661.30185950273,3724.6981404972703,0.0,1772.7998705423377,0.49267981267269695,auto loans,24,0.0,37203,car,58975.746523861155,1
name346,56,bachelor degree,0,0,HighSkilled,Consultant,19093,13031.016867946453,6061.983132053547,0.0,12324.176663185324,0.7523458895417338,simple loans,36,0.32798373912595075,38075,car,96703.78176754447,1
name347,31,post graduate degree,2,0,HighSkilled,Engineering,1687,1253.535958939195,433.4640410608049,0.0,835.1408046017008,0.7520708517589649,simple loans,12,0.23810122320147947,10559,liquid assets,16655.798567813228,0
name348,59,high school or lower,0,0,LowSkilled,Transportation,4919,5012.005709308016,-93.00570930801587,0.0189074424289522,3994.246639482451,0.6193117915639054,auto loans,36,0.8309112317118249,24208,car,34209.52170339802,0
name349,63,high school or lower,0,0,Unemployed_LowSkilled,Construction,2492,1156.5275905649532,1335.4724094350468,0.0,909.1541704264496,0.28321621905497685,auto loans,48,0.0,0,none,5914.338167450037,0
name350,61,high school or lower,2,3,LowSkilled,Agriculture,4974,4954.977709289093,19.022290710907328,0.0,1513.6661430191741,0.44977221888225877,auto loans,24,0.3004913253534915,0,none,8304.253167825247,0
name351,50,high school or lower,2,0,LowSkilled,Agriculture,3817,3667.8684979812897,149.1315020187103,0.0,3178.9672699207476,0.5569294530584888,simple loans,60,0.7937741073885348,23028,car,24838.86336057285,1
name352,38,bachelor degree,0,0,HighSkilled,Research,2154,2141.9163114962703,12.083688503729718,0.0,2126.2326150873378,0.48552718191923777,auto loans,48,0.9814990374111457,10069,liquid assets,14029.830835155042,0
name353,57,bachelor degree,0,0,Unemployed_HighSkilled,Research,9680,5692.497628795086,3987.502371204914,0.0,8965.860520337084,0.3253273772207169,auto loans,36,0.5142931972243977,39486,car,61081.033690209006,0
name354,61,bachelor degree,1,0,HighSkilled,Engineering,19871,22764.336805432817,-2893.3368054328166,0.14560599896496484,12441.474351901963,0.9487105410751434,auto loans,12,0.7717181398688934,71726,house,110108.58147706614,1
name355,36,high school or lower,0,0,LowSkilled,Agriculture,1085,768.5449616528922,316.4550383471078,0.0,362.55876425640867,0.26710847690474,auto loans,12,0.042491913280461625,0,none,2176.3460387937903,0
name356,46,bachelor degree,1,0,Unemployed_HighSkilled,Consultant,4241,3344.5116163044067,896.4883836955933,0.0,2357.5208656306163,0.49408934498132845,simple loans,12,0.3445018820879564,35324,car,43335.27529855147,0
name357,31,ausbildung,1,1,Unemployed_MediumSkilled,Nursing,625,499.61609212313874,125.38390787686126,0.0,585.7635244441894,0.4684443426866284,auto loans,12,0.7366073865077251,13285,liquid assets,14748.852529573755,0
name358,65,bachelor degree,1,1,HighSkilled,Finance,20000,25106.41540277706,-5106.41540277706,0.255320770138853,18422.173586714674,0.836850821355932,simple loans,36,1.1764294494745868,30613,car,68748.86326163204,0
name359,50,high school or lower,1,1,Unemployed_LowSkilled,Agriculture,1888,1127.9623277323594,760.0376722676406,0.0,1477.3364946582342,0.8035276043864314,mortgages,12,0.37992522372383136,17302,liquid assets,18032.040505469908,1
name360,48,post graduate degree,0,0,HighSkilled,Engineering,11470,6508.210109809475,4961.789890190525,0.0,10909.975037766118,0.4419056385480241,auto loans,12,0.5185863249847946,45044,car,68796.43019130891,0
name361,37,bachelor degree,0,0,HighSkilled,Finance,2162,1076.2980386226084,1085.7019613773916,0.0,1857.8738559417677,0.823920383826374,simple loans,12,0.3571562879576208,0,none,5541.057319100439,0
name362,48,bachelor degree,0,1,HighSkilled,Consultant,11733,9280.003770855197,2452.996229144803,0.0,9034.548776356882,0.7506373472975358,auto loans,36,0.5609437098109673,25248,car,63040.45458853893,0
name363,49,bachelor degree,1,1,HighSkilled,Engineering,13008,5842.154735716587,7165.845264283413,0.0,12832.69244977818,0.8927366480556038,mortgages,24,0.4356432338172484,75289,house,109344.69277410339,1
name364,59,ausbildung,1,2,Unemployed_MediumSkilled,Teacher,4937,3081.3730548686794,1855.6269451313206,0.0,4607.553583922836,0.6008574244756707,simple loans,24,0.5574086770896325,32197,car,41295.21757331055,1
name365,61,high school or lower,1,0,LowSkilled,Transportation,4975,4080.4331145883934,894.5668854116066,0.0,4528.772875852146,0.2935120366514095,mortgages,36,0.730493666420209,10766,liquid assets,20945.600032909228,0
name366,52,bachelor degree,1,0,HighSkilled,Research,16722,9455.321732969487,7266.678267030513,0.0,3440.83587230575,0.9554768888080781,auto loans,36,0.0,78886,house,132209.99483403837,1
name367,40,high school or lower,3,0,LowSkilled,Manufacturing,1301,1170.4150110372925,130.58498896270748,0.0,615.0581558190842,0.28288743177545006,auto loans,12,0.3723852166459467,14477,liquid assets,15631.571921148197,1
name368,65,high school or lower,1,0,LowSkilled,Manufacturing,4984,4904.414667222135,79.585332777865,0.0,1272.6238103857045,0.7700763312903469,simple loans,36,0.23937369133383618,8069,liquid assets,15070.292830237362,1
name369,38,post graduate degree,0,0,HighSkilled,Research,2151,1086.3209018859359,1064.6790981140641,0.0,1073.3467304104397,0.5374190481161208,simple loans,48,0.004029582657543276,16065,liquid assets,23477.112786073067,0
name370,32,post graduate degree,1,0,HighSkilled,Research,1666,2199.705316762048,-533.7053167620479,0.3203513305894645,1567.8441507245618,0.350369596393686,auto loans,24,1.2614342541936432,58715,house,59947.92828993407,1
name371,49,ausbildung,0,0,MediumSkilled,Artist,6757,6354.245870417781,402.7541295822193,0.0,3198.5716214311465,0.33688544384061303,auto loans,24,0.4137660932142855,27721,car,28473.19615006713,0
name372,54,high school or lower,0,0,LowSkilled,Agriculture,4618,4232.848594954836,385.1514050451642,0.0,4560.296510699404,0.5102671299940682,mortgages,24,0.9041024481711217,11777,liquid assets,19290.095856043146,0
name373,55,bachelor degree,1,0,HighSkilled,Research,18718,14506.074396280508,4211.925603719492,0.0,14681.498732745467,0.726789299188222,mortgages,24,0.559331826532,29862,car,70824.5990543263,1
name374,61,bachelor degree,2,0,HighSkilled,Research,19724,15494.502912592958,4229.497087407042,0.0,11369.341756341584,0.30469786126704,mortgages,48,0.36198766319887155,47666,car,94239.17233192752,1
name375,32,high school or lower,1,0,LowSkilled,Manufacturing,1000,515.2365862111027,484.7634137888973,0.0,312.93929443400174,0.3485023324866076,mortgages,24,0.0,13069,liquid assets,11579.357361903543,1
name376,41,bachelor degree,0,4,HighSkilled,Consultant,3317,3646.9356009721437,-329.9356009721437,0.09946807385352538,2531.911469409884,0.7079880101857301,auto loans,24,0.8627817516979281,54573,house,60026.66592392501,0
name377,34,post graduate degree,0,0,HighSkilled,Research,1760,2065.643465660147,-305.64346566014683,0.17366106003417434,1263.8950914848301,0.8981243754277377,mortgages,48,0.8917832711051006,10067,liquid assets,13034.949998992428,0
name378,35,high school or lower,0,1,LowSkilled,Manufacturing,1079,990.8382223758687,88.16177762413133,0.0,308.1399542440131,0.5573357146593712,mortgages,48,0.20387226748830561,10263,liquid assets,12606.157680022403,0
name379,30,high school or lower,2,0,LowSkilled,Agriculture,1016,929.6474181011098,86.35258189889021,0.0,601.1196850285249,0.8741487388150557,simple loans,24,0.5066605345764121,0,none,1802.385685590655,0
name380,62,high school or lower,1,0,LowSkilled,Agriculture,4977,4142.759228785035,834.2407712149652,0.0,3067.717496891734,0.8309094465978851,mortgages,36,0.4487596394769477,0,none,10913.532118009363,0
