name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF,Joint_PD_LR,Joint_PD_NN,Joint_PD_RF
name148,33,bachelor degree,0,0,HighSkilled,Research,2829.0,2253.9831555996475,575.0168444003525,0.0,2785.2922246766216,0.7798794351807901,simple loans,24,0.7812921103839764,74192,house,90084.17172574556,0,0.10522431240205876,0.17615944,0.09,Research_simple loans,0.23059210977251998,66847.01339223892,1726.4121112121263,2836.2484684199217,1094.4219633576872,5715.32549908965,6746.460738460459,5363.881630862333,0.112,0.184,0.071
name149,34,ausbildung,0,2,MediumSkilled,Electrician,1470.0,1616.2690020203593,-146.26900202035927,0.0995027224628294,1322.643636257366,0.6303037228830273,mortgages,12,0.9992602981481123,35770,car,32238.06130178849,0,0.35447575170020973,0.28960717,0.24,Electrician_mortgages,0.0,15871.723635088394,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.294,0.234
name150,55,ausbildung,0,1,Unemployed_MediumSkilled,Teacher,1750.0,1804.0880354009844,-54.08803540098438,0.0309074488005625,586.3981226326335,0.2211801503890889,simple loans,60,0.3659920903049245,34586,car,39447.11247383342,1,0.566441004854356,0.6713324,0.76,Teacher_simple loans,0.1626613225790811,35183.88735795801,3376.6040141601284,3880.2330874585887,4338.077699548097,2083.6195814103394,1665.8253173823737,1261.9513044379564,0.59,0.678,0.758
name151,47,ausbildung,0,0,MediumSkilled,Teacher,3430.0,1469.5731033175653,1960.4268966824347,0.0,2966.7852410235723,0.8448971159584944,auto loans,24,0.2933989342102442,0,none,9200.88614355791,0,0.26569175144083335,0.2698622,0.14,Teacher_auto loans,1.0,71202.84578456574,20007.999665462976,19509.579744971015,10182.0069471929,33211.97777680371,33235.79613630381,29213.59903869613,0.281,0.274,0.143
name152,38,ausbildung,0,0,MediumSkilled,Nursing,2105.0,1932.5299270760488,172.4700729239512,0.0,1282.9219565485116,0.2849976987924552,auto loans,24,0.5275305860449219,11773,liquid assets,14498.096383241136,0,0.19674615454337177,0.19095664,0.17,Nursing_auto loans,0.6379376391640372,30790.126957164277,3967.7205419241013,3908.7939992222578,2730.2631451853963,8810.284267645011,8756.189528270132,8520.962243427282,0.202,0.199,0.139
name153,50,high school or lower,0,0,LowSkilled,Agriculture,2528.0,1385.8144520296598,1142.1855479703402,0.0,1128.4047916458246,0.3992723980642982,simple loans,60,0.0,5369,liquid assets,11433.430366851757,1,0.2650306899965537,0.28526622,0.56,Agriculture_simple loans,0.9251348182934716,67704.28749874947,16285.254365339582,18915.94930127905,35138.56807290579,29212.104434395867,29275.18929099126,23057.1992971018,0.26,0.302,0.561
name154,43,post graduate degree,0,0,HighSkilled,Consultant,6628.0,5384.999340079268,1243.0006599207318,0.0,2811.981358662952,0.9725201232074748,mortgages,12,0.236720081282773,23644,car,37092.335267108174,0,0.1879797850331931,0.0914101,0.09,Consultant_mortgages,0.40455410794247226,33743.77630395543,2279.747614649923,1324.1647821619313,1255.908865555646,6064.943397497143,4781.488239842033,4750.321820530781,0.167,0.097,0.092
name155,55,high school or lower,2,2,LowSkilled,Agriculture,2866.0,2987.9330844148017,-121.93308441480168,0.042544691003071,2357.1331337415727,0.2776540039676938,auto loans,24,0.8649917020782883,6299,liquid assets,10288.27064417065,0,0.6850577477149468,0.6821692,0.16,Agriculture_auto loans,0.8948762704240242,56571.19520979775,34272.59706373748,34272.59706373748,7340.5119265021185,14206.504679508713,14318.58084693652,21610.26571079914,0.677,0.677,0.145
name156,34,high school or lower,0,0,LowSkilled,Manufacturing,762.0,743.7675791307674,18.23242086923256,0.0,311.2841928520034,0.5986106393543934,auto loans,12,0.3845823779301455,0,none,1436.5113368670018,1,0.2913071871473353,0.35362434,0.68,Manufacturing_auto loans,1.0,3735.410314224041,1165.4480180379007,1228.9499933797097,2536.3436033581243,1745.8316962893093,1717.7681863592136,1062.715573620855,0.312,0.329,0.679
name157,43,high school or lower,0,0,LowSkilled,Construction,1669.0,921.9786406518508,747.0213593481491,0.0,1412.7203098813952,0.4295567061631919,simple loans,24,0.3988609649689911,10538,liquid assets,13371.078534941773,0,0.26255781104703496,0.31293344,0.14,Construction_simple loans,0.7060454649114877,33905.287437153485,6224.055352195891,7588.559794792683,3542.9238158653525,11158.800241775556,11160.653840966816,9821.725924780116,0.26,0.317,0.148
name158,57,ausbildung,0,1,Unemployed_MediumSkilled,Nursing,2000.0,2376.7635767347724,-376.7635767347724,0.1883817883673862,561.6222314895006,0.7630463497189484,auto loans,36,0.4691929041121365,0,none,3402.5123007557254,0,0.6778767000764802,0.6585257,0.41,Nursing_auto loans,1.0,20218.40033362202,13748.512226862975,13323.925819856911,7682.9921267763675,5784.7931358668675,6078.619590875198,8965.871366352229,0.68,0.659,0.38
name159,60,high school or lower,0,0,LowSkilled,Construction,2470.0,1321.109279019311,1148.890720980689,0.0,829.3154261651708,0.2416148997365377,auto loans,24,0.0,19999,liquid assets,23703.175927919383,0,0.24178864285048643,0.2308459,0.16,Construction_auto loans,0.045725918458617634,19903.5702279641,205.68464061711188,189.30267809008527,137.42646342116765,421.4021623306972,419.1420259064643,388.50372168725005,0.226,0.208,0.151
name160,52,high school or lower,0,4,LowSkilled,Agriculture,1640.0,1942.1864697022957,-302.1864697022954,0.1842600425013996,1347.4079259086436,0.8858771361374773,auto loans,24,1.0058502412261825,0,none,2147.5482370388368,0,0.4780896526353012,0.53729296,0.21,Agriculture_auto loans,1.0,32337.790221807445,15037.072453140463,17203.704398001562,6823.27373680137,13392.874924455002,12349.969744725631,14682.13346440829,0.465,0.532,0.211
name161,54,high school or lower,0,0,LowSkilled,Manufacturing,1741.0,2559.752916700605,-818.752916700605,0.4702773789205083,1077.645724148187,0.6227170439588252,auto loans,12,1.0892582658522645,0,none,2545.649416402234,1,0.4996034032206519,0.64630544,0.84,Manufacturing_auto loans,1.0,12931.748689778244,6569.328334407348,8056.479433731846,10707.487915136386,5212.717873162737,4003.9938888656516,1956.162107129911,0.508,0.623,0.828
name162,58,bachelor degree,0,1,HighSkilled,Research,11603.0,9250.026115581666,2352.973884418334,0.0,9795.78421740811,0.3553492578902189,mortgages,60,0.641455686718071,37779,car,63456.88795611486,1,0.11371573305406107,0.119879544,0.17,Research_mortgages,0.9452211068072517,587747.0530444867,71666.06868018191,67777.21224017204,92777.0036402355,212158.23726642018,216284.82952676422,241003.19804534758,0.129,0.122,0.167
name163,57,ausbildung,0,0,MediumSkilled,IT Support,4142.0,4290.404548811717,-148.40454881171718,0.035829200582259,3717.6188904987785,0.863299216142281,auto loans,24,0.9333711828369134,17348,liquid assets,26772.73669835751,0,0.15569956481813438,0.107285276,0.43,IT Support_auto loans,0.8157183633792219,89222.85337197068,11790.47662843453,7569.194872575254,29548.972291014936,30831.96180688857,27188.91115087688,31719.378188743947,0.162,0.104,0.406
name164,56,high school or lower,1,0,LowSkilled,Manufacturing,2879.0,1746.1391772554002,1132.8608227445998,0.0,1851.930018188401,0.3389951288128154,simple loans,48,0.2497635274205631,0,none,5512.861873920057,0,0.5717822243421525,0.56912184,0.47,Manufacturing_simple loans,1.0,88892.64087304324,50579.912656761604,51468.83906549204,39557.22518850424,32061.825494805253,32212.5320401223,37166.521040234795,0.569,0.579,0.445
name165,30,bachelor degree,1,0,HighSkilled,Engineering,3329.0,3261.6349430747487,67.36505692525134,0.0,1919.28687657745,0.2405159826279938,auto loans,48,0.5562997355518771,71980,house,75434.31089703928,0,0.19322293340586483,0.18774143,0.1,Engineering_auto loans,0.4575182035304797,92125.77007571759,8008.351196541825,6996.76999276812,4130.623248742625,18836.064366760675,18720.84715425003,15316.875653624766,0.19,0.166,0.098
name166,49,bachelor degree,1,1,HighSkilled,Consultant,8444.0,9104.390246424924,-660.390246424924,0.0782082243516016,6200.224556766065,0.9666197637450124,simple loans,48,0.8124839890088807,39068,car,56728.91738890296,1,0.5109065049513445,0.54801935,0.8,Consultant_simple loans,0.8884093461291136,297610.7787247711,138016.9030051378,142511.70635971127,207025.35450770674,104959.91737343812,99277.7406258795,49306.11539918725,0.522,0.539,0.783
name167,35,bachelor degree,0,2,HighSkilled,Engineering,2942.0,4439.400767169061,-1497.4007671690606,0.508973748187988,611.1754486041383,0.2845077311366719,mortgages,12,0.7167152330976203,30999,car,42317.41572836023,0,0.26555837510641506,0.21215466,0.08,Engineering_mortgages,0.0,7334.10538324966,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.195,0.07
name168,52,bachelor degree,0,0,HighSkilled,Engineering,4706.0,6860.624578167853,-2154.6245781678526,0.4578462767037511,3190.221138620152,0.2633294991448087,simple loans,12,1.135751321034425,10794,liquid assets,19648.9814383011,1,0.16822457598602925,0.13518912,0.71,Engineering_simple loans,0.732535554046456,38282.65366344182,4795.422239903769,3505.4256139647428,19966.904297143177,12132.68289721537,11377.079221518694,7324.305114109054,0.171,0.125,0.712
name169,49,ausbildung,0,0,MediumSkilled,IT Support,4188.0,2490.449975823125,1697.550024176875,0.0,1837.0808191331232,0.3892824663504686,simple loans,48,0.033316808728808,12483,liquid assets,21532.036988139746,0,0.10878939224579454,0.16748968,0.26,IT Support_simple loans,0.8657489216827585,88179.87931838991,8397.579897741303,12061.97839857387,19009.06722306895,28671.779349503468,32990.85572129275,35564.81085998612,0.11,0.158,0.249
name170,40,ausbildung,1,1,MediumSkilled,Electrician,1877.0,2027.380396644676,-150.38039664467556,0.0801174196295554,438.035267066964,0.4764177637420033,simple loans,60,0.3134873008586252,14128,liquid assets,15963.543756386469,1,0.601762237210738,0.7243603,0.83,Electrician_simple loans,0.49139066642893364,26282.116024017843,7994.2528485787,9208.24278034994,10719.272801809888,4403.213733102488,3225.061824370602,2068.6700145640393,0.619,0.713,0.83
name171,60,bachelor degree,0,3,HighSkilled,Doctor,5898.0,14941.696348314264,-9043.696348314264,1.5333496690936357,2392.095132035649,0.8033387950646258,simple loans,48,1.938927005823993,36816,car,43292.903975575566,1,0.9035845496823915,0.8634911,0.91,Doctor_simple loans,0.7277407859580606,114820.56633771115,75287.20788087076,72362.6215591943,76289.9231911598,7775.876265815256,10868.531002361267,7273.202351475902,0.901,0.866,0.913
name172,30,ausbildung,0,0,MediumSkilled,IT Support,1916.0,1357.597133527248,558.4028664727521,0.0,1492.5061624784355,0.7585710777156601,auto loans,12,0.4875278162868911,12125,liquid assets,20841.41128102385,0,0.10520797422944117,0.103039,0.13,IT Support_auto loans,0.35864690223807266,17910.073949741225,745.1135347478213,629.4924690110904,841.4644228617636,2381.511742462491,2362.1612371456454,2572.281823173809,0.116,0.098,0.131
name173,31,high school or lower,0,0,LowSkilled,Agriculture,959.0,769.4854666996157,189.5145333003843,0.0,789.1562676084847,0.8895745962436739,simple loans,24,0.625278137964651,8058,liquid assets,9390.92577242745,1,0.2757092076059244,0.34582776,0.59,Agriculture_simple loans,0.5996981887096409,18939.750422603633,3078.0543202460226,3861.765567836339,6644.508403483112,5305.6368166816155,5241.414725051223,3961.9734252759317,0.271,0.34,0.585
name174,59,post graduate degree,1,0,HighSkilled,Consultant,9588.0,10287.629548120462,-699.6295481204615,0.0729692895411411,8873.337014980936,0.6142037487760544,mortgages,12,0.9984320570610552,42984,car,73908.1893744091,0,0.4361280240761532,0.23900217,0.18,Consultant_mortgages,0.655996608441451,106480.04417977124,30035.735574909093,17183.23477076195,11804.74258641776,30267.14289409521,32302.3226765314,30729.549396370916,0.43,0.246,0.169
name175,52,ausbildung,0,3,Unemployed_MediumSkilled,Electrician,1750.0,1845.8750121714545,-95.8750121714545,0.0547857212408311,1223.2011427107657,0.6243453509098889,auto loans,36,0.7537578027898401,26650,car,28542.128305930157,0,0.597861621714678,0.6991951,0.45,Electrician_auto loans,0.48564497513376553,44035.24113758757,13558.402934331136,14948.460017503883,10051.181986018348,7347.52860188976,5767.131760210831,9139.16548845663,0.634,0.699,0.47
name176,38,post graduate degree,0,0,HighSkilled,Finance,3507.0,2635.4692010686317,871.5307989313687,0.0,1265.0718758333117,0.3496925314957699,auto loans,12,0.1122158759344006,24294,car,29328.52385501449,0,0.11895987048779433,0.23639631,0.21,Finance_auto loans,0.0,15180.86250999974,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.226,0.223
name177,33,ausbildung,0,2,MediumSkilled,Nursing,1310.0,1609.1995841132548,-299.1995841132548,0.2283966290940876,958.2486132681424,0.5905355916741533,simple loans,48,0.9598841201384712,21175,car,26232.35214474401,1,0.4703740821999612,0.5738086,0.69,Nursing_simple loans,0.6089439719217831,45995.93343687084,13640.356896458163,15909.081554801305,19382.19090831427,11705.657143952578,10065.929960608068,7753.432989030193,0.487,0.568,0.692
name178,55,post graduate degree,1,1,HighSkilled,Research,5912.0,6062.661302911756,-150.66130291175614,0.0254839822245866,4271.992705998681,0.7028596118230632,simple loans,48,0.7480808540105611,65155,house,66596.57765614052,0,0.38142320215660447,0.25209612,0.21,Research_simple loans,0.7798436135344672,205055.6498879367,61885.688186911386,38698.544034192644,34860.67189857024,72403.05289355446,74330.2385104279,72603.58872190183,0.387,0.242,0.218
name179,54,high school or lower,1,0,LowSkilled,Transportation,1890.0,1806.4803856692272,83.51961433077281,0.0,1532.7054757251306,0.8154063588175707,mortgages,12,0.7667650060287607,23984,car,24493.94966790946,0,0.46777580572351685,0.43208972,0.28,Transportation_mortgages,0.0,18392.465708701566,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.465,0.268
name180,60,high school or lower,0,0,LowSkilled,Agriculture,2375.0,2174.88315708439,200.11684291561005,0.0,1123.8883237373382,0.8104391421190338,simple loans,36,0.3889564129775697,0,none,4063.967791959546,0,0.32774780005487775,0.28052714,0.18,Agriculture_simple loans,1.0,40459.97965454417,13918.233001163193,11895.234018435985,6878.196541272509,18793.710420501764,18907.03748413949,17799.6734694893,0.344,0.294,0.17
name181,40,bachelor degree,1,0,HighSkilled,Consultant,4247.0,3291.0375900062554,955.9624099937446,0.0,2032.070928111514,0.221145125301602,mortgages,24,0.2533808613415986,11955,liquid assets,25749.624808430926,1,0.22339145169719668,0.2631308,0.77,Consultant_mortgages,0.7670929268032611,48769.70227467633,9165.668946015256,9464.956095272897,27684.061306331798,17152.505315175626,17440.931375834225,7935.439397503877,0.245,0.253,0.74
name182,56,bachelor degree,1,0,HighSkilled,Engineering,9893.0,6650.100282756651,3242.899717243349,0.0,4545.734098724895,0.9793679945452688,auto loans,36,0.1316925484162079,30097,car,51081.85299346355,0,0.2403714086892368,0.26442218,0.09,Engineering_auto loans,0.8436572410559167,163646.42755409624,32306.389497473312,34791.496381894336,12701.657409263013,63886.07016812394,64381.53652292525,48042.46709528079,0.234,0.252,0.092
name183,58,high school or lower,0,0,LowSkilled,Manufacturing,1543.0,1161.143442590536,381.8565574094641,0.0,808.853102590932,0.2824528172814675,mortgages,48,0.2767313967475489,9607,liquid assets,12118.667538908952,1,0.3955422946688344,0.32242835,0.71,Manufacturing_mortgages,0.7661169928169314,38824.94892436474,12433.181402573802,9934.64734081256,20315.4614783682,13337.675704307228,13837.129428663737,7768.580554366547,0.418,0.334,0.683
name184,58,post graduate degree,0,3,HighSkilled,Engineering,9480.0,10160.711095777577,-680.7110957775749,0.0718049679090268,4489.646063993032,0.7192220452069721,mortgages,36,0.5453963248703172,72554,house,98839.41253261465,0,0.26678173603815675,0.3009016,0.08,Engineering_mortgages,0.6887815515992005,161627.25830374914,28276.771933816002,31505.222272716248,8126.78878412822,51937.56286396864,51996.72305459544,36810.610024244525,0.254,0.283,0.073
name185,51,high school or lower,1,0,Unemployed_LowSkilled,Manufacturing,1000.0,888.7869399287699,111.21306007123007,0.0,953.6046413072578,0.4451896867229392,auto loans,24,0.8423915812360278,10723,liquid assets,13700.886688567389,1,0.7557774202693129,0.64136875,0.75,Manufacturing_auto loans,0.5568199462432163,22886.511391374188,9545.00586593716,7977.534942692473,9519.51853385188,2854.8386131151765,3991.3963622001656,2915.861915317137,0.749,0.626,0.747
name186,37,high school or lower,0,1,Unemployed_LowSkilled,Cleaning Services,600.0,605.9807719679118,-5.980771967911778,0.0099679532798529,466.5668647925643,0.9153565942685572,simple loans,36,0.7875793946007934,0,none,833.6674821055045,1,0.6193438269349549,0.66801375,0.83,Cleaning Services_simple loans,1.0,16796.407132532313,10161.826315182048,10783.293379085746,13789.850255809028,5523.572000698014,4930.921762764746,2690.4218482748515,0.605,0.642,0.821
name187,46,high school or lower,0,0,LowSkilled,Transportation,2149.0,1798.3411820620204,350.6588179379796,0.0,1218.315748980746,0.8519590598889081,simple loans,24,0.4037491535796957,7246,liquid assets,9745.263463415882,0,0.21581957088329076,0.13576746,0.16,Transportation_simple loans,0.7667052710534169,29239.577975537904,5425.189530847798,2555.667795523343,3968.0105246283483,10224.733313346207,9107.607504237543,9569.765800124691,0.242,0.114,0.177
name188,37,ausbildung,0,0,MediumSkilled,Nursing,2639.0,1217.2821854120905,1421.7178145879095,0.0,2266.4792001522096,0.7461037721910468,mortgages,36,0.3201066258295946,13585,liquid assets,21613.56012330649,1,0.3565975040872962,0.40686223,0.67,Nursing_mortgages,0.8422963430384981,81593.25120547955,22679.480045308992,28314.98720808274,45496.41148483198,31558.98906130817,30553.245356116797,20073.17113253539,0.33,0.412,0.662
name189,34,bachelor degree,0,0,HighSkilled,Engineering,3091.0,2707.6015992404105,383.3984007595896,0.0,854.3159738046419,0.2361365401070284,auto loans,12,0.1523512044791499,61423,house,72042.84625207611,0,0.05874971123988705,0.08006906,0.0,Engineering_auto loans,0.0,10251.791685655702,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.074,0.0
name190,32,ausbildung,0,2,MediumSkilled,Nursing,1435.0,2400.3021299392085,-965.3021299392084,0.6726844111074624,407.9076206847038,0.3329002039619737,mortgages,12,0.9569405927692768,34119,car,33516.56699813118,1,0.602148838161504,0.7046846,0.84,Nursing_mortgages,0.0,4894.8914482164455,0.0,0.0,0.0,0.0,0.0,0.0,0.567,0.715,0.816
name191,58,bachelor degree,0,0,HighSkilled,Consultant,8070.0,9001.633610910787,-931.633610910787,0.1154440657882016,7028.243960234356,0.5432107649637203,auto loans,36,0.9863540980353336,79131,house,100632.37058347808,1,0.16323750438327164,0.12566069,0.74,Consultant_auto loans,0.7830214408905378,253016.7825684368,36057.396949433,24170.34301005949,145814.52832298182,85034.72728051885,78421.48520023399,46960.01278032028,0.182,0.122,0.736
name192,48,ausbildung,0,2,MediumSkilled,Electrician,2292.0,3582.1094344128364,-1290.1094344128364,0.5628749713843091,616.7224201918892,0.8567203733736838,auto loans,48,0.8319510709444702,15953,liquid assets,17550.56022855979,1,0.6564829185655212,0.7607677,0.82,Electrician_auto loans,0.49069993921210353,29602.67616921068,9717.915004423921,11286.726395272626,11824.189556952275,4389.179161763306,3193.7217910652307,2455.169260678527,0.669,0.777,0.814
name193,37,ausbildung,1,1,MediumSkilled,Nursing,2467.0,2371.9886735987707,95.01132640122933,0.0,828.8767253996374,0.6323724509909101,auto loans,24,0.2974728005668456,21210,car,28146.017060221355,1,0.5437865234966375,0.6761828,0.45,Nursing_auto loans,0.09368945782530577,19893.041409591297,1036.2551548734966,1312.0928579693193,793.9652805325711,704.5734291324776,535.6516957130619,796.4878869308608,0.556,0.704,0.426
name194,53,bachelor degree,0,1,HighSkilled,Consultant,10376.0,9500.8094266892,875.1905733107997,0.0,4770.671534339086,0.4414175739662338,auto loans,12,0.3754318582332581,0,none,25523.272238281752,0,0.06950874352983993,0.06780105,0.03,Consultant_auto loans,1.0,57248.05841206903,4236.356322493109,3950.1160304327636,1717.441752362071,17751.890192080267,17545.17548372522,11397.467391707287,0.074,0.069,0.03
name195,31,high school or lower,0,0,LowSkilled,Agriculture,948.0,541.2218282120505,406.77817178794953,0.0,544.4137987053313,0.4422581879267331,auto loans,36,0.1451852604613731,5336,liquid assets,7928.204924424381,0,0.21324336313807818,0.16380975,0.16,Agriculture_auto loans,0.7439486313900162,19598.896753391924,3207.725931616834,2201.6664348824634,2172.505290049583,6637.094393196578,6264.064973028928,6224.096746522163,0.22,0.151,0.149
name196,40,post graduate degree,0,0,HighSkilled,Consultant,4854.0,5702.954728647183,-848.9547286471825,0.1748979663467619,1241.0089339061972,0.7900552725408377,auto loans,60,0.4305652374440419,66967,house,72502.4290431879,0,0.2692383645389949,0.20078968,0.11,Consultant_auto loans,0.37719785549336904,74460.53603437183,8145.042808205017,5589.184547699305,3342.276186815162,13108.769565288241,12648.143434930094,10592.952693088877,0.29,0.199,0.119
name197,39,bachelor degree,1,0,HighSkilled,Consultant,5028.0,5159.813799516896,-131.81379951689632,0.0262159505801305,3073.1023463033184,0.2749307552196653,auto loans,36,0.6374137123747444,73540,house,75766.48028537224,0,0.220720276257526,0.21816257,0.13,Consultant_auto loans,0.5384497653665804,110631.68446691947,13284.021813160884,11973.490513207793,6731.365313395426,27263.86023684292,27215.485258162098,23854.96604855897,0.223,0.201,0.113
name198,33,ausbildung,1,3,MediumSkilled,Nursing,1978.0,1844.9860815162956,133.01391848370463,0.0,1850.70273746624,0.7866889784682848,auto loans,60,0.8683967740053263,31702,car,38943.04582139079,1,0.708180659384053,0.8280234,0.81,Nursing_auto loans,0.7573687057713844,111042.1642479744,59963.200338672345,69382.38468359703,68036.78692003636,22085.955866264085,13618.406890037175,14951.882769277503,0.713,0.825,0.809
name199,47,high school or lower,1,0,LowSkilled,Manufacturing,1973.0,1318.20571787043,654.7942821295701,0.0,1897.4739864526848,0.6501548646233669,auto loans,60,0.6298427290030991,15755,liquid assets,16973.905345360996,0,0.6517393706885519,0.5688431,0.26,Manufacturing_auto loans,0.8690976813646323,113848.43918716109,65897.64607334635,54024.19633040106,24637.408216611464,30242.944994673202,35872.9329731114,46095.09519965764,0.666,0.546,0.249
name200,34,ausbildung,3,0,MediumSkilled,Nursing,1482.0,1513.5820328160237,-31.582032816023457,0.0213104135060887,1007.6393173191128,0.7479897734044267,auto loans,48,0.7012289811977976,0,none,2714.640630862579,1,0.9105123170043764,0.9221064,0.74,Nursing_auto loans,1.0,48366.68723131742,43481.65182095436,45029.385812356515,35452.78174055566,4186.649295128742,3657.5655217724566,11464.406212549533,0.899,0.931,0.733
name201,55,high school or lower,0,0,LowSkilled,Agriculture,2564.0,852.9255174546353,1711.0744825453648,0.0,861.0934059525357,0.5568099581052051,auto loans,36,0.0,20304,car,26714.636922381997,0,0.23961808513195426,0.17639512,0.14,Agriculture_auto loans,0.44329484387548307,30999.362614291284,3201.852823209626,2597.2110883545893,1882.6344926168188,6356.701146107536,6016.387333016613,5638.104964091177,0.233,0.189,0.137
name202,57,high school or lower,0,1,LowSkilled,Manufacturing,2008.0,1391.9142199799262,616.0857800200738,0.0,1543.230443125374,0.7746032681587387,auto loans,36,0.4617254298333168,0,none,3859.606186279761,0,0.431022196682448,0.53840935,0.17,Manufacturing_auto loans,1.0,55556.295952513465,25333.67095434614,29778.17463054722,9111.232536212208,24189.665887688934,21180.533926564825,24100.842090362406,0.456,0.536,0.164
name203,36,post graduate degree,1,0,HighSkilled,Research,4530.0,4619.8098646591325,-89.80986465913247,0.0198255771874464,3650.68466073636,0.5929069609902636,auto loans,36,0.8257162307716319,0,none,10005.00592711027,0,0.24904911400019897,0.3749506,0.39,Research_auto loans,1.0,131424.64778650895,32461.88800326771,46130.05137306464,51518.46193231151,61026.100373402005,59746.05073171221,59164.59611856447,0.247,0.351,0.392
name204,56,ausbildung,2,0,MediumSkilled,Electrician,4537.0,1664.0775151557325,2872.922484844268,0.0,2683.036501526906,0.84419270676824,simple loans,36,0.0,23572,car,39383.71937785094,1,0.7514850621559914,0.8615104,0.84,Electrician_simple loans,0.7925549336150343,96589.3140549686,56725.28200506919,66217.7718412751,63079.12600833604,17421.818763760082,10095.022907875787,11579.93286170793,0.741,0.865,0.824
name205,43,ausbildung,0,1,MediumSkilled,Nursing,3011.0,1785.1748613440025,1225.8251386559975,0.0,2807.4552117510325,0.4732603109750766,mortgages,48,0.5252839830936682,0,none,8053.08098474294,1,0.33982498899917585,0.28505003,0.62,Nursing_mortgages,1.0,134757.85016404957,43931.05915348016,36519.377394457435,82876.07785089048,62336.925576285605,62984.06645204587,44253.95854271863,0.326,0.271,0.615
name206,31,bachelor degree,1,1,HighSkilled,Engineering,2911.0,4187.720734851127,-1276.7207348511265,0.4385849312439459,2389.935649619752,0.2155660059406614,mortgages,24,1.2595865285025347,74331,house,78643.92795184141,0,0.39674662852750264,0.24440941,0.09,Engineering_mortgages,0.10006465720856142,57358.455590874044,2255.6447993083284,1343.0556820309132,505.08076931077073,2571.4034333912605,2660.4520002465756,1997.2429421785575,0.393,0.234,0.088
name207,35,high school or lower,0,0,LowSkilled,Agriculture,957.0,1637.7730740830157,-680.7730740830157,0.7113616239111972,495.9776647190311,0.8308782923970292,auto loans,36,1.2296245964493695,21827,car,17828.358656466975,0,0.5711429024601362,0.62745315,0.21,Agriculture_auto loans,0.0,17855.19592988512,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.612,0.214
name208,39,high school or lower,0,2,LowSkilled,Construction,799.0,1052.5887997744603,-253.5887997744605,0.317382728128236,518.1044516179658,0.592791919526576,simple loans,24,0.96582384404559,10681,liquid assets,8481.572203338517,1,0.4783152829862008,0.6090405,0.81,Construction_simple loans,0.19200816784163569,12434.506838831177,1167.500642431611,1391.9281687886075,1876.596124644675,988.5404314754193,802.1698473247616,424.47183462678635,0.489,0.583,0.786
name209,43,ausbildung,0,1,MediumSkilled,Teacher,2636.0,4010.914517999368,-1374.9145179993675,0.5215912435505946,1987.9373640477352,0.8734618594729784,auto loans,48,1.275740471186306,48821,car,41713.59597194434,1,0.6597404583428566,0.59203404,0.8,Teacher_auto loans,0.5653560854217627,95420.99347429129,36306.22287425924,31451.007333867954,42078.534683391095,16170.399005638008,18745.034138780095,10060.163013066449,0.673,0.583,0.78
name210,36,bachelor degree,1,0,Unemployed_HighSkilled,Finance,2250.0,2070.476927673221,179.52307232677913,0.0,1591.5402674287488,0.926909315437056,mortgages,60,0.6275631978230977,0,none,5016.552797154217,1,0.5475065973721976,0.71719885,0.7,Finance_mortgages,1.0,95492.41604572494,53093.78332142307,66558.21398387027,67513.13814432753,35885.44077241104,24394.140933693852,25691.821608921808,0.556,0.697,0.707
name211,47,bachelor degree,2,0,HighSkilled,Doctor,10519.0,5487.755606763739,5031.244393236261,0.0,5751.577779216972,0.8416208978822954,mortgages,24,0.0684792647571737,41780,car,74237.8300088961,0,0.3807851927961936,0.18147182,0.13,Doctor_mortgages,0.74234599827044,138037.86670120733,41501.10247194902,20391.899733130507,16395.49727286875,46415.18116853598,45166.47491135616,41035.40238682939,0.405,0.199,0.16
name212,54,high school or lower,1,0,LowSkilled,Agriculture,2345.0,1522.8222489636585,822.1777510363415,0.0,1557.5641288709676,0.358642025207989,mortgages,48,0.3135976024881134,5530,liquid assets,9805.141109495678,0,0.5109946174370149,0.55736315,0.13,Agriculture_mortgages,0.9302506182493827,74763.07818580644,35469.683849332425,38599.36183603823,8832.64676248082,27605.508911917957,25715.86539138938,27851.027825401037,0.51,0.555,0.127
name213,53,bachelor degree,1,2,HighSkilled,Doctor,6682.0,7328.9905688146255,-646.9905688146255,0.0968258857848885,1749.4891256648737,0.9029068895522664,mortgages,24,0.3586470659203081,72680,house,97881.98695751892,0,0.41314343177074886,0.289117,0.15,Doctor_mortgages,0.0,41987.73901595697,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.283,0.155
